episode,normalized_cumulative_reward,final_rewards,best_reward
486,0.783871054649353,0.8398630023002625,0.9591028690338135
487,0.6076676249504089,0.6228710412979126,0.8085417747497559
488,0.7260555028915405,0.7581654787063599,0.928305983543396
489,0.7611690759658813,0.7773076295852661,0.9498620629310608
490,0.5479828715324402,0.6780872344970703,0.7436591386795044
491,0.7288295030593872,0.7541927695274353,0.8945007920265198
492,0.49339181184768677,0.5456656217575073,0.7606653571128845
493,0.5098842978477478,0.6359261274337769,0.9216910004615784
494,0.6698108911514282,0.5427557826042175,0.8937758207321167
495,0.6055882573127747,0.5125337839126587,0.9200695753097534
496,0.5941392779350281,0.7421532273292542,0.8690168857574463
497,0.6952760219573975,0.7185201644897461,0.9145788550376892
498,0.7162482142448425,0.8621155023574829,0.9501016139984131
499,0.6266776919364929,0.5786310434341431,0.8748788237571716
500,0.7330784797668457,0.7038643956184387,0.9468629360198975
501,0.6161482930183411,0.7320376634597778,0.8647533059120178
502,0.6049900054931641,0.5205044150352478,0.8382948040962219
503,0.6442289352416992,0.7390254735946655,0.834610104560852
504,0.7009541392326355,0.7722051739692688,0.9147933125495911
505,0.6511519551277161,0.5948483347892761,0.908696174621582
506,0.46252480149269104,0.3873099386692047,0.722498893737793
507,0.7860409021377563,0.8474392890930176,0.8986026048660278
508,0.6963298320770264,0.537943422794342,0.8778102397918701
509,0.7356889843940735,0.8423045873641968,0.9084596037864685
510,0.6467646360397339,0.7342233657836914,0.8843230605125427
511,0.6736369132995605,0.7044727206230164,0.8674756288528442
512,0.7255631685256958,0.6198185086250305,0.90496426820755
513,0.6575815677642822,0.7308575510978699,0.9038927555084229
514,0.7439572215080261,0.8316081166267395,0.9590193629264832
515,0.6445420384407043,0.6032472252845764,0.8704659342765808
516,0.8360873460769653,0.8179966807365417,0.9739363193511963
517,0.7617812752723694,0.8016226887702942,0.852480947971344
518,0.6744070053100586,0.7328686714172363,0.7840685248374939
519,0.6252168416976929,0.6577070951461792,0.7482939958572388
520,0.7006237506866455,0.8421963453292847,0.9535167813301086
521,0.6415797472000122,0.7620042562484741,0.8893112540245056
522,0.6412635445594788,0.7266144752502441,0.8625227212905884
523,0.6982181072235107,0.7303701043128967,0.8774206042289734
524,0.5888910889625549,0.624890923500061,0.8138933181762695
525,0.6353994607925415,0.6368241310119629,0.8701672554016113
526,0.7629486322402954,0.8274441957473755,0.9743574857711792
527,0.7580497860908508,0.7114576697349548,0.9273655414581299
528,0.6814488172531128,0.6862741112709045,0.8683263659477234
529,0.7772963643074036,0.766657829284668,0.9614650011062622
530,0.7459872961044312,0.7831376194953918,0.8484867215156555
531,0.56304931640625,0.574673593044281,0.6517900228500366
532,0.7534887194633484,0.8195981979370117,0.9200089573860168
533,0.6989115476608276,0.6210830807685852,0.7783684730529785
534,0.7086187601089478,0.7559195756912231,0.8507239818572998
535,0.6913552284240723,0.6522586345672607,0.9211325645446777
536,0.5973435640335083,0.6743496656417847,0.858305037021637
537,0.6904284954071045,0.6959587335586548,0.7864677309989929
538,0.7405018210411072,0.7514597177505493,0.9419149160385132
539,0.7063615918159485,0.8414759635925293,0.9308019280433655
540,0.7552836537361145,0.8049276471138,0.9078993797302246
541,0.7613118886947632,0.7509357333183289,0.872997522354126
542,0.731137752532959,0.7610257863998413,0.8792287707328796
543,0.6667712330818176,0.6984043717384338,0.8235766887664795
544,0.744728684425354,0.8494936227798462,0.9124500155448914
545,0.6677462458610535,0.6606746912002563,0.8231969475746155
546,0.7030545473098755,0.8497686386108398,0.9193707704544067
547,0.6387030482292175,0.7139648199081421,0.860710084438324
548,0.6130350232124329,0.6061667203903198,0.9476670026779175
549,0.6116429567337036,0.6154664158821106,0.7919924855232239
550,0.6920819282531738,0.7496799230575562,0.9122002720832825
551,0.6045180559158325,0.5618518590927124,0.7441884279251099
552,0.7634112238883972,0.7202488780021667,0.9290794730186462
553,0.64472496509552,0.6983529329299927,0.7551812529563904
554,0.6566541194915771,0.6724495887756348,0.8173472285270691
555,0.6810465455055237,0.5878602862358093,0.9343737363815308
556,0.6607500910758972,0.7198809385299683,0.8772799968719482
557,0.606621265411377,0.6224811673164368,0.8875010013580322
558,0.6733764410018921,0.48240891098976135,0.8458538055419922
559,0.6856585741043091,0.7551759481430054,0.8691973090171814
560,0.6604887843132019,0.6786145567893982,0.8494834303855896
561,0.7756167054176331,0.7749476432800293,0.9253162145614624
562,0.647075355052948,0.6182795763015747,0.8418573141098022
563,0.6546462774276733,0.7147406935691833,0.9455740451812744
564,0.7885510325431824,0.7760456800460815,0.9134184122085571
565,0.7003272175788879,0.7517874240875244,0.8694705963134766
566,0.6992006897926331,0.748207688331604,0.8837791681289673
567,0.784032940864563,0.8274856805801392,0.9368048906326294
568,0.67755126953125,0.7245346307754517,0.8114638328552246
569,0.6712368726730347,0.7536892294883728,0.8716871738433838
570,0.7883890271186829,0.7769745588302612,0.9417359232902527
571,0.6914615631103516,0.7349953651428223,0.857632040977478
572,0.4480854570865631,0.46003657579421997,0.6181470155715942
573,0.8126934766769409,0.8672245144844055,0.9296862483024597
574,0.6329768896102905,0.6603723764419556,0.7476353645324707
575,0.5600014925003052,0.4466150403022766,0.7045506834983826
576,0.8062607645988464,0.8328870534896851,0.9657763242721558
577,0.7056175470352173,0.7592746615409851,0.8819876313209534
578,0.7416741251945496,0.7554216384887695,0.8770752549171448
579,0.5851643085479736,0.6352282762527466,0.7523917555809021
580,0.7658675909042358,0.88169926404953,0.9588277339935303
581,0.7815817594528198,0.8836072683334351,0.933799147605896
582,0.680108368396759,0.6752825975418091,0.9391225576400757
583,0.5699045062065125,0.6265215277671814,0.8629631996154785
584,0.7049016952514648,0.7354786992073059,0.9040901064872742
585,0.5557314157485962,0.5118775367736816,0.7569836974143982
586,0.5471763014793396,0.707275927066803,0.8572894930839539
587,0.653915524482727,0.7153676152229309,0.8753381371498108
588,0.7896761894226074,0.8033857345581055,0.921737015247345
589,0.8118487596511841,0.8513034582138062,0.9706867337226868
590,0.6478776931762695,0.755706250667572,0.9305941462516785
591,0.6592920422554016,0.6022505760192871,0.8889920711517334
592,0.6291140913963318,0.7195836901664734,0.8472382426261902
593,0.8086177706718445,0.8271223902702332,0.9364494681358337
594,0.674837052822113,0.6737803220748901,0.8701281547546387
595,0.7056465148925781,0.7204182744026184,0.8993033170700073
596,0.6905249357223511,0.6772514581680298,0.8975120186805725
597,0.5734515190124512,0.6186221837997437,0.8676395416259766
598,0.7104695439338684,0.7430888414382935,0.8669258952140808
599,0.6942008137702942,0.61272132396698,0.9338383674621582
600,0.4565778374671936,0.4316943287849426,0.8918413519859314
601,0.5587997436523438,0.6062065958976746,0.7092244029045105
602,0.6795032620429993,0.6727113127708435,0.8963077664375305
603,0.6500393152236938,0.6121769547462463,0.9404504299163818
604,0.66444331407547,0.6789065599441528,0.7906302213668823
605,0.7629719972610474,0.7262721657752991,0.9622839093208313
606,0.7527533769607544,0.74931401014328,0.9100385904312134
607,0.7217057347297668,0.8298424482345581,0.8955498933792114
608,0.6429876089096069,0.7306948304176331,0.9183301329612732
609,0.7112475633621216,0.5786869525909424,0.924763560295105
610,0.7880542874336243,0.8302887082099915,0.8910065293312073
611,0.7906466126441956,0.8614829778671265,0.9522038698196411
612,0.5882407426834106,0.7460713386535645,0.9310534596443176
613,0.7294127345085144,0.6987396478652954,0.9393966794013977
614,0.7237535715103149,0.697008490562439,0.87610924243927
615,0.795500636100769,0.8188689947128296,0.9669927358627319
616,0.7809799313545227,0.7598984241485596,0.9067631363868713
617,0.461813747882843,0.33629411458969116,0.6685681343078613
618,0.7002907991409302,0.7965757250785828,0.931816816329956
619,0.7035237550735474,0.7421706914901733,0.900219738483429
620,0.8683069944381714,0.8881893157958984,0.9388220906257629
621,0.6088093519210815,0.6473089456558228,0.7686512470245361
622,0.7080065011978149,0.8688440322875977,0.9251610040664673
623,0.6459766626358032,0.6886802911758423,0.7757853865623474
624,0.7555590867996216,0.5894709229469299,0.9091557264328003
625,0.6272116899490356,0.6734901666641235,0.8321458101272583
626,0.7210066914558411,0.6854050755500793,0.8763092756271362
627,0.6856600046157837,0.6984418630599976,0.9029829502105713
628,0.5876958966255188,0.6088709831237793,0.7387164831161499
629,0.800969123840332,0.8799994587898254,0.9428721070289612
630,0.7352653741836548,0.6869452595710754,0.8972368240356445
631,0.681521475315094,0.7241464853286743,0.8986794948577881
632,0.5801708698272705,0.5484336018562317,0.8462653756141663
633,0.6154385805130005,0.6359955668449402,0.8438116312026978
634,0.6323490142822266,0.7095452547073364,0.8388464450836182
635,0.6340200901031494,0.7329328656196594,0.9137240648269653
636,0.6448876261711121,0.6696655750274658,0.8926090002059937
637,0.8434057235717773,0.8883539438247681,0.9417017698287964
638,0.6271008253097534,0.5786055326461792,0.7350642085075378
639,0.7664221525192261,0.7459970712661743,0.9441111087799072
640,0.6011427044868469,0.7075496315956116,0.9233658909797668
641,0.5450292825698853,0.38258248567581177,0.7127359509468079
642,0.7421064376831055,0.785625159740448,0.8796360492706299
643,0.5934610366821289,0.6483170390129089,0.8127233982086182
644,0.6938839554786682,0.6522456407546997,0.8790167570114136
645,0.6921858191490173,0.7168939709663391,0.8934658765792847
646,0.6955088973045349,0.7045248746871948,0.8799727559089661
647,0.791954517364502,0.8268120884895325,0.9250977039337158
648,0.6577490568161011,0.5968694090843201,0.8799737691879272
649,0.492409884929657,0.5413585901260376,0.6911784410476685
650,0.8187324404716492,0.8404668569564819,0.9285506010055542
651,0.7370187044143677,0.825303852558136,0.9299041628837585
652,0.6272939443588257,0.657474160194397,0.9065635800361633
653,0.8553497195243835,0.9112659692764282,0.9694726467132568
654,0.5916127562522888,0.7296808362007141,0.8917292356491089
655,0.5561109781265259,0.545122504234314,0.9359756112098694
656,0.7446722984313965,0.7639734148979187,0.986353874206543
657,0.7542191743850708,0.6425442695617676,0.9074593186378479
658,0.7578814029693604,0.7573548555374146,0.8976621031761169
659,0.6459529995918274,0.642950713634491,0.8194778561592102
660,0.685967743396759,0.7729841470718384,0.9117332696914673
661,0.777513325214386,0.7621104717254639,0.9290871024131775
662,0.7704227566719055,0.8270700573921204,0.9010876417160034
663,0.708156168460846,0.8185056447982788,0.8970186710357666
664,0.7809945940971375,0.8417366147041321,0.8891839385032654
665,0.6501100659370422,0.6054897308349609,0.9217923283576965
666,0.6713154315948486,0.6164957284927368,0.9001048803329468
667,0.6953104138374329,0.6185814142227173,0.8517651557922363
668,0.6619561314582825,0.7663237452507019,0.9262387752532959
669,0.8124310374259949,0.8457803726196289,0.9815113544464111
670,0.800606906414032,0.840694785118103,0.9544663429260254
671,0.5733474493026733,0.6441894769668579,0.7949130535125732
672,0.6359065771102905,0.7462913990020752,0.8765971660614014
673,0.7176302671432495,0.7520515322685242,0.9417257308959961
674,0.7767316699028015,0.7957116961479187,0.9224783182144165
675,0.6598595976829529,0.6538316011428833,0.8094288110733032
676,0.7837050557136536,0.7723628878593445,0.9118645787239075
677,0.7294820547103882,0.6772987246513367,0.9196416139602661
678,0.7039240002632141,0.6978484988212585,0.8565617203712463
679,0.7175660133361816,0.8028002977371216,0.9130256175994873
680,0.7119122743606567,0.6906020045280457,0.8988154530525208
681,0.7177613973617554,0.7743584513664246,0.8946285843849182
682,0.6850594282150269,0.7295595407485962,0.8043087124824524
683,0.7130516171455383,0.7622393369674683,0.8531421422958374
684,0.6892000436782837,0.7330660223960876,0.8105961084365845
685,0.6449203491210938,0.6769566535949707,0.8989076614379883
686,0.8321574330329895,0.867214560508728,0.9173630475997925
687,0.677151083946228,0.7786572575569153,0.8566288948059082
688,0.6555737257003784,0.5827928781509399,0.8324373364448547
689,0.7590572834014893,0.7979229688644409,0.8796802163124084
690,0.6505215167999268,0.6173890829086304,0.8234931230545044
691,0.5529511570930481,0.560332179069519,0.8551838994026184
692,0.6716042757034302,0.7662646174430847,0.9111284613609314
693,0.7042929530143738,0.8014000058174133,0.8660362958908081
694,0.5884769558906555,0.6734529137611389,0.909250020980835
695,0.8115191459655762,0.7680844068527222,0.940117597579956
696,0.5970433354377747,0.634555995464325,0.8026288151741028
697,0.6582349538803101,0.611936628818512,0.8037765026092529
698,0.7043888568878174,0.7837526798248291,0.831854522228241
699,0.8358839750289917,0.8761167526245117,0.9575697779655457
700,0.8109952211380005,0.8472757339477539,0.9185100793838501
701,0.5352795124053955,0.5686891078948975,0.8551284074783325
702,0.5459966063499451,0.43973273038864136,0.8909664154052734
703,0.7337180376052856,0.8134878873825073,0.8717857003211975
704,0.7104225754737854,0.6888312101364136,0.8950530290603638
705,0.6846195459365845,0.685022234916687,0.8938036561012268
706,0.6045951247215271,0.7085747718811035,0.7875474095344543
707,0.7757334113121033,0.8860522508621216,0.9646852612495422
708,0.45615583658218384,0.388987272977829,0.7009821534156799
709,0.6944764256477356,0.7642204165458679,0.8607775568962097
710,0.7709193229675293,0.8100398778915405,0.9483860731124878
711,0.6794570088386536,0.7583374381065369,0.901583731174469
712,0.5068106651306152,0.5056494474411011,0.77118319272995
713,0.6866527199745178,0.6650551557540894,0.9084309339523315
714,0.6687489748001099,0.7974053621292114,0.9646849036216736
715,0.7525747418403625,0.6971627473831177,0.883543848991394
716,0.6218481659889221,0.7458273768424988,0.8725927472114563
717,0.5872141122817993,0.6752473711967468,0.7856578230857849
718,0.6546720266342163,0.7298089861869812,0.7998000979423523
719,0.7215321660041809,0.7407857775688171,0.9231157302856445
720,0.5254697203636169,0.37196341156959534,0.9206117987632751
721,0.7414737939834595,0.6689425706863403,0.8341452479362488
722,0.7230530977249146,0.822276771068573,0.8980751633644104
723,0.569434642791748,0.6146780848503113,0.7765356302261353
724,0.7637189626693726,0.7680946588516235,0.9008994102478027
725,0.7138063311576843,0.754402220249176,0.8875666856765747
726,0.7542515993118286,0.7631985545158386,0.9535573720932007
727,0.7009045481681824,0.7825511693954468,0.9211217761039734
728,0.5415428876876831,0.7315789461135864,0.8932250738143921
729,0.870719313621521,0.8593632578849792,0.9778228998184204
730,0.6714432835578918,0.70554119348526,0.8080722689628601
731,0.3831862807273865,0.23288877308368683,0.832906186580658
732,0.8102420568466187,0.7531798481941223,0.879112720489502
733,0.8171072006225586,0.8653503656387329,0.9521631002426147
734,0.6628534197807312,0.7919475436210632,0.9188883304595947
735,0.6808243989944458,0.7307211756706238,0.9570870399475098
736,0.6439832448959351,0.7531453967094421,0.8147133588790894
737,0.43680351972579956,0.3556686341762543,0.6986626982688904
738,0.7310079336166382,0.7829266786575317,0.9224104285240173
739,0.5542432069778442,0.6340970993041992,0.8888854384422302
740,0.6184296607971191,0.6066527366638184,0.8178830146789551
741,0.811021625995636,0.8388050198554993,0.9399144649505615
742,0.7377128601074219,0.724717915058136,0.9674968123435974
743,0.6836987137794495,0.6720131635665894,0.9685020446777344
744,0.7463473677635193,0.7672742605209351,0.9016602635383606
745,0.661406397819519,0.5648220777511597,0.9081334471702576
746,0.5466755628585815,0.5604690313339233,0.6516727209091187
747,0.5948137640953064,0.7390982508659363,0.8474571704864502
748,0.7465156316757202,0.7735802531242371,0.9451826214790344
749,0.7258347272872925,0.7638365626335144,0.8441587090492249
750,0.7237890958786011,0.8054631948471069,0.8957958221435547
751,0.6773775219917297,0.6749398112297058,0.8855932950973511
752,0.7568005323410034,0.8152705430984497,0.8927416801452637
753,0.548048198223114,0.5744837522506714,0.8094927072525024
754,0.6385689973831177,0.7069703936576843,0.8166045546531677
755,0.5806117057800293,0.7798115015029907,0.8772774934768677
756,0.7374548316001892,0.7767646312713623,0.8979998826980591
757,0.5989783406257629,0.6296671628952026,0.7416257858276367
758,0.7197550535202026,0.6976580619812012,0.9328007102012634
759,0.6256264448165894,0.6068013906478882,0.8557804822921753
760,0.747585117816925,0.7849688529968262,0.8567489981651306
761,0.4141959547996521,0.41950902342796326,0.7155048251152039
762,0.7393118143081665,0.774389386177063,0.938671886920929
763,0.7189890742301941,0.7673077583312988,0.8772802352905273
764,0.7932742238044739,0.6977425813674927,0.9091894626617432
765,0.7332517504692078,0.6830620765686035,0.9302367568016052
766,0.7370986938476562,0.6702084541320801,0.9671550393104553
767,0.5899213552474976,0.47384077310562134,0.8360997438430786
768,0.3595408499240875,0.46718630194664,0.6656280755996704
769,0.6181637048721313,0.6544102430343628,0.8680236339569092
770,0.8007985353469849,0.8447239995002747,0.8913450837135315
771,0.6195418238639832,0.6394593715667725,0.9011366963386536
772,0.6264380216598511,0.6940299868583679,0.9073699116706848
773,0.6821103096008301,0.7192726731300354,0.8886885046958923
774,0.7594963312149048,0.829192042350769,0.9264483451843262
775,0.8481088876724243,0.8049576878547668,0.9535142183303833
776,0.6384666562080383,0.6436932682991028,0.8640027046203613
777,0.7268644571304321,0.7199687361717224,0.902439296245575
778,0.7053669691085815,0.8778061866760254,0.9210225939750671
779,0.43346577882766724,0.5039358139038086,0.758285641670227
780,0.6767905354499817,0.6527130603790283,0.7984888553619385
781,0.7709013223648071,0.7802016139030457,0.8905134201049805
782,0.7705466151237488,0.8268468976020813,0.9010007381439209
783,0.6455897688865662,0.7255204916000366,0.857081413269043
784,0.6141957640647888,0.7220107316970825,0.8404524326324463
785,0.7501005530357361,0.69489985704422,0.9291854500770569
786,0.6620022654533386,0.7249862551689148,0.8799673914909363
787,0.763218104839325,0.8125468492507935,0.8781082034111023
788,0.7342403531074524,0.6726390719413757,0.95277339220047
789,0.517290472984314,0.4792376160621643,0.8141539096832275
790,0.5045772790908813,0.41341933608055115,0.7695165276527405
791,0.6716605424880981,0.760784924030304,0.9024364948272705
792,0.6965042352676392,0.6792111396789551,0.8696749210357666
793,0.5868532061576843,0.6280032396316528,0.8055697083473206
794,0.727820634841919,0.707811176776886,0.8702877163887024
795,0.5819775462150574,0.5499632358551025,0.9257639646530151
796,0.2942839562892914,0.2797144055366516,0.7777116298675537
797,0.6574734449386597,0.7046194076538086,0.8744401335716248
798,0.7021291851997375,0.5898392796516418,0.8584530353546143
799,0.7846335768699646,0.7697070837020874,0.9058265686035156
800,0.6637260317802429,0.29566964507102966,0.9353482127189636
801,0.7675938010215759,0.8185321092605591,0.8640623688697815
802,0.6802400946617126,0.6044657826423645,0.9389817714691162
803,0.7378957271575928,0.8201404809951782,0.920579731464386
804,0.797012448310852,0.8158491253852844,0.902726948261261
805,0.7216822504997253,0.7912858128547668,0.9199143052101135
806,0.6622756123542786,0.6858450770378113,0.8167328238487244
807,0.6181451678276062,0.6263478398323059,0.8449042439460754
808,0.7043288946151733,0.6990917325019836,0.862067461013794
809,0.7081483602523804,0.5036512613296509,0.9084737300872803
810,0.7663372159004211,0.7820075750350952,0.8963697552680969
811,0.7324199080467224,0.8000167608261108,0.868341326713562
812,0.6469150185585022,0.7241294980049133,0.8051148653030396
813,0.7758072018623352,0.7701702117919922,0.8800565004348755
814,0.6873074769973755,0.7992601990699768,0.8729757070541382
815,0.6921247839927673,0.5114072561264038,0.8770005106925964
816,0.5989915728569031,0.4938850402832031,0.8520498275756836
817,0.6724843978881836,0.6807900071144104,0.8330230116844177
818,0.7296177744865417,0.7330814003944397,0.8999379873275757
819,0.7215760946273804,0.7431048154830933,0.9063780903816223
820,0.528271496295929,0.5996198654174805,0.7562713623046875
821,0.6062973737716675,0.5622473955154419,0.8266730904579163
822,0.8566747903823853,0.7453479766845703,0.9634035229682922
823,0.7412341237068176,0.758963942527771,0.9018504619598389
824,0.8219531774520874,0.8541421890258789,0.9848133325576782
825,0.7493453621864319,0.8067264556884766,0.9287139177322388
826,0.6642414331436157,0.5526719689369202,0.8652936220169067
827,0.6740162968635559,0.6588377952575684,0.8871811628341675
828,0.6327075958251953,0.5311217904090881,0.8874258995056152
829,0.5522799491882324,0.5941601991653442,0.8381057977676392
830,0.5826123952865601,0.6559379696846008,0.8611637949943542
831,0.5542137622833252,0.5120729207992554,0.7758536338806152
832,0.5739993453025818,0.6562932729721069,0.7565463185310364
833,0.6566058993339539,0.6226799488067627,0.9296826720237732
834,0.7626438736915588,0.8506534695625305,0.9831222295761108
835,0.7351145148277283,0.7541221976280212,0.9042312502861023
836,0.5680451393127441,0.6393516659736633,0.7217828631401062
837,0.6764621138572693,0.7419397234916687,0.9535443186759949
838,0.7086465358734131,0.5457876920700073,0.8618302345275879
839,0.7699264287948608,0.7408947944641113,0.934345006942749
840,0.7258280515670776,0.8739824295043945,0.9716628789901733
841,0.6675025224685669,0.49156349897384644,0.8643806576728821
842,0.6998996734619141,0.7426098585128784,0.8031395077705383
843,0.7811911702156067,0.8506608009338379,0.8988816142082214
844,0.681416392326355,0.7297477126121521,0.8959850668907166
845,0.7215207815170288,0.7282627820968628,0.8334430456161499
846,0.6227487325668335,0.7065216302871704,0.8106189370155334
847,0.7587998509407043,0.7196535468101501,0.884545087814331
848,0.6203098893165588,0.43071573972702026,0.8748441934585571
849,0.7508886456489563,0.7341453433036804,0.898546576499939
850,0.729084849357605,0.7320352792739868,0.8900442123413086
851,0.7478078603744507,0.6720753908157349,0.9712910056114197
852,0.7109848260879517,0.7804654240608215,0.9361857771873474
853,0.7518731355667114,0.7275485992431641,0.9616365432739258
854,0.5646629333496094,0.5264665484428406,0.851678729057312
855,0.6803683042526245,0.7757704257965088,0.8748082518577576
856,0.6102927327156067,0.5698485970497131,0.87080979347229
857,0.5307143926620483,0.3574959635734558,0.8461107015609741
858,0.7459362149238586,0.7971121072769165,0.84650719165802
859,0.7068889737129211,0.7795611619949341,0.8937740325927734
860,0.7444468140602112,0.7933604717254639,0.8449925184249878
861,0.6528290510177612,0.668095588684082,0.9303207993507385
862,0.7797608375549316,0.7968483567237854,0.8935818672180176
863,0.3965272903442383,0.6963368058204651,0.886041522026062
864,0.5803942680358887,0.5719844698905945,0.8954291343688965
865,0.7621369957923889,0.7566126585006714,0.9276817440986633
866,0.7384933233261108,0.814297080039978,0.9656952619552612
867,0.6918026208877563,0.8059638142585754,0.9004777669906616
868,0.7104510068893433,0.6471174359321594,0.924161970615387
869,0.6545809507369995,0.6846936941146851,0.8351326584815979
870,0.5697123408317566,0.7088193893432617,0.7654435634613037
871,0.6653261184692383,0.550475001335144,0.83791583776474
872,0.7104122042655945,0.7465484738349915,0.8607132434844971
873,0.5805102586746216,0.6016349792480469,0.7367604374885559
874,0.6737457513809204,0.7045674324035645,0.8818700313568115
875,0.5782757997512817,0.6090262532234192,0.7432793974876404
876,0.7716166377067566,0.7894054651260376,0.9684028029441833
877,0.769061267375946,0.7056938409805298,0.961333155632019
878,0.755273699760437,0.7486497163772583,0.8363531827926636
879,0.5062558054924011,0.4487551748752594,0.8759214878082275
880,0.47974473237991333,0.6171364784240723,0.8083277940750122
881,0.46083754301071167,0.4219461977481842,0.7259324193000793
882,0.6672530174255371,0.7159174680709839,0.8878635764122009
883,0.7010089159011841,0.7322743535041809,0.7994312047958374
884,0.7666680216789246,0.6891476511955261,0.9055814743041992
885,0.5745134353637695,0.46809130907058716,0.8198316693305969
886,0.6661900877952576,0.6839202642440796,0.9452252984046936
887,0.4780105948448181,0.48886147141456604,0.7887763977050781
888,0.6064354777336121,0.5568955540657043,0.8173511028289795
889,0.6464675664901733,0.6586309671401978,0.8631405234336853
890,0.6947798728942871,0.6841392517089844,0.8608577251434326
891,0.7362047433853149,0.7833315134048462,0.9087657928466797
892,0.6149066090583801,0.6222957968711853,0.7522208094596863
893,0.6782054901123047,0.5553082227706909,0.9124994874000549
894,0.7308303713798523,0.8404151797294617,0.9255547523498535
895,0.7885745167732239,0.6772123575210571,0.9242216348648071
896,0.5290005803108215,0.5597860217094421,0.6227431297302246
897,0.5309531092643738,0.5147275328636169,0.8174649477005005
898,0.463296502828598,0.2612939774990082,0.7380940318107605
899,0.6387361288070679,0.6565676927566528,0.869117796421051
900,0.6810682415962219,0.7290409803390503,0.9386240243911743
901,0.8297873735427856,0.818649172782898,0.9805594682693481
902,0.6833905577659607,0.47902974486351013,0.8645415902137756
903,0.6802386045455933,0.712838888168335,0.8950293064117432
904,0.696944534778595,0.45180225372314453,0.874189555644989
905,0.6108447909355164,0.6969318389892578,0.832888662815094
906,0.7619341015815735,0.5685061812400818,0.9012505412101746
907,0.6954678893089294,0.7075687646865845,0.9124823808670044
908,0.6371906399726868,0.6188268661499023,0.8798381090164185
909,0.7352423667907715,0.7705554962158203,0.8356639742851257
910,0.5530098080635071,0.4149501919746399,0.7375316619873047
911,0.6156033277511597,0.5971285104751587,0.7725183963775635
912,0.5656481981277466,0.657355785369873,0.7656359672546387
913,0.7002921104431152,0.6099190711975098,0.8573721051216125
914,0.6708157658576965,0.5266607999801636,0.9173348546028137
915,0.5438083410263062,0.5512338876724243,0.9600045680999756
916,0.556305468082428,0.6283687353134155,0.8560786247253418
917,0.5855814814567566,0.6355763077735901,0.7766637206077576
918,0.7376675605773926,0.7637372016906738,0.9355561137199402
919,0.7693662643432617,0.7943435907363892,0.9057040810585022
920,0.6818156838417053,0.7052603960037231,0.7801521420478821
921,0.7960730791091919,0.8851035237312317,0.9548146724700928
922,0.7553292512893677,0.7531173825263977,0.9276741147041321
923,0.829380989074707,0.8598932027816772,0.9114698171615601
924,0.5675758123397827,0.5790261030197144,0.7191321849822998
925,0.7557238340377808,0.7302443981170654,0.9040358662605286
926,0.6496409177780151,0.6298515200614929,0.9197307825088501
927,0.6095450520515442,0.5908385515213013,0.8455138206481934
928,0.8496960401535034,0.8809584379196167,0.9695204496383667
929,0.6865111589431763,0.7625524401664734,0.8323032259941101
930,0.6656834483146667,0.5963268876075745,0.862112283706665
931,0.6341835856437683,0.6525261402130127,0.851889967918396
932,0.4784541130065918,0.4179961085319519,0.8021782040596008
933,0.7813152074813843,0.8097575902938843,0.8902285099029541
934,0.6821526885032654,0.6671354174613953,0.9353749752044678
935,0.7487341165542603,0.7103804349899292,0.9377333521842957
936,0.6841170787811279,0.7294310331344604,0.8222756385803223
937,0.7323457598686218,0.5375404953956604,0.9174293279647827
938,0.6736737489700317,0.7947705388069153,0.8705771565437317
939,0.7971696853637695,0.7391165494918823,0.9291549921035767
940,0.5861226320266724,0.6600531935691833,0.8830289244651794
941,0.6887916326522827,0.7672983407974243,0.8284622430801392
942,0.7748175859451294,0.7710152864456177,0.9051553606987
943,0.5546406507492065,0.4203401505947113,0.9764858484268188
944,0.7704952955245972,0.8428488969802856,0.9142106771469116
945,0.5681890845298767,0.5973431468009949,0.6734029054641724
946,0.5672904253005981,0.6529139280319214,0.7793265581130981
947,0.610827624797821,0.641265869140625,0.8068286180496216
948,0.7731755375862122,0.7334936261177063,0.910557746887207
949,0.6785897016525269,0.7015178799629211,0.9153468608856201
950,0.711647629737854,0.7214917540550232,0.9291579127311707
951,0.8050323724746704,0.7736746072769165,0.9111973643302917
952,0.6249247193336487,0.668981671333313,0.8673000335693359
953,0.7813184857368469,0.8458843231201172,0.9284051060676575
954,0.5179885029792786,0.4361504018306732,0.8510637879371643
955,0.6830740571022034,0.5957218408584595,0.8835782408714294
956,0.747714638710022,0.7582107782363892,0.9052007794380188
957,0.7186129689216614,0.7850106358528137,0.8691730499267578
958,0.6733335256576538,0.7211267352104187,0.881073534488678
959,0.753178596496582,0.8128005862236023,0.8780343532562256
960,0.6131949424743652,0.6352434754371643,0.8155072331428528
961,0.6975833773612976,0.7243925929069519,0.883781909942627
962,0.6598969101905823,0.6404873728752136,0.795322597026825
963,0.5910509824752808,0.6413789987564087,0.7851325869560242
964,0.7594579458236694,0.6985813975334167,0.9451736807823181
965,0.7716295123100281,0.714008629322052,0.8685322403907776
966,0.6970633268356323,0.7519160509109497,0.9063238501548767
967,0.6715589761734009,0.7072231769561768,0.8634182810783386
968,0.7414804697036743,0.6344720125198364,0.9270526766777039
969,0.6875636577606201,0.5819748044013977,0.9196560978889465
970,0.836430549621582,0.9158212542533875,0.953005313873291
971,0.7390745878219604,0.45643192529678345,0.873406171798706
