episode,normalized_cumulative_reward,final_rewards,best_reward,n_agents,comm_radius,movement_noise,sample_noise,model
71,0.36202549934387207,0.40795302391052246,0.605885922908783,5,0.0,0.05,0.1,Best_RL
72,0.44873732328414917,0.45845827460289,0.7257522344589233,5,0.0,0.05,0.1,Best_RL
73,0.4422352910041809,0.49186253547668457,0.9712053537368774,5,0.0,0.05,0.1,Best_RL
74,0.2732054591178894,0.32915887236595154,0.9584044814109802,5,0.0,0.05,0.1,Best_RL
75,0.5971757769584656,0.626968502998352,0.8075796961784363,5,0.0,0.05,0.1,Best_RL
76,0.6457498669624329,0.6654938459396362,0.9159318208694458,5,0.0,0.05,0.1,Best_RL
77,0.32948392629623413,0.349989116191864,0.7171486616134644,5,0.0,0.05,0.1,Best_RL
78,0.43043461441993713,0.5440506935119629,0.7445497512817383,5,0.0,0.05,0.1,Best_RL
79,0.7327499389648438,0.7620528340339661,0.9372735619544983,5,0.0,0.05,0.1,Best_RL
80,0.6757423281669617,0.7072910070419312,0.9044405221939087,5,0.0,0.05,0.1,Best_RL
81,0.6131254434585571,0.6052947044372559,0.8893186450004578,5,0.0,0.05,0.1,Best_RL
82,0.47973448038101196,0.531234860420227,0.7609508633613586,5,0.0,0.05,0.1,Best_RL
83,0.36072996258735657,0.4337945878505707,0.6305081248283386,5,0.0,0.05,0.1,Best_RL
84,0.616531491279602,0.6523563265800476,0.8378118276596069,5,0.0,0.05,0.1,Best_RL
85,0.6008859872817993,0.6312330961227417,0.9197024703025818,5,0.0,0.05,0.1,Best_RL
86,0.40339285135269165,0.4206928312778473,0.833704948425293,5,0.0,0.05,0.1,Best_RL
87,0.5035463571548462,0.6305578947067261,0.769475519657135,5,0.0,0.05,0.1,Best_RL
88,0.39852413535118103,0.4386298656463623,0.806861400604248,5,0.0,0.05,0.1,Best_RL
89,0.4858585000038147,0.5575105547904968,0.8671616911888123,5,0.0,0.05,0.1,Best_RL
90,0.33853811025619507,0.32454386353492737,0.8458593487739563,5,0.0,0.05,0.1,Best_RL
91,0.5582306981086731,0.5770708322525024,0.9062811136245728,5,0.0,0.05,0.1,Best_RL
92,0.32007119059562683,0.37365198135375977,0.642188310623169,5,0.0,0.05,0.1,Best_RL
93,0.7855736017227173,0.8103963136672974,0.9394090175628662,5,0.0,0.05,0.1,Best_RL
94,0.6323219537734985,0.66161048412323,0.8775341510772705,5,0.0,0.05,0.1,Best_RL
95,0.7533428072929382,0.7715140581130981,0.9035820960998535,5,0.0,0.05,0.1,Best_RL
96,0.40861982107162476,0.4414401650428772,0.5586889386177063,5,0.0,0.05,0.1,Best_RL
97,0.5556501150131226,0.5788387060165405,0.7568304538726807,5,0.0,0.05,0.1,Best_RL
98,0.6664203405380249,0.7148334980010986,0.8312831521034241,5,0.0,0.05,0.1,Best_RL
99,0.4150438904762268,0.4490741789340973,0.7279872894287109,5,0.0,0.05,0.1,Best_RL
0,0.3218879699707031,0.3336505591869354,0.6824213266372681,5,0.0,0.1,0.01,Best_RL
1,0.541479766368866,0.5879752039909363,0.8127914071083069,5,0.0,0.1,0.01,Best_RL
2,0.4066864550113678,0.4201040267944336,0.7530845403671265,5,0.0,0.1,0.01,Best_RL
3,0.29172104597091675,0.3127150237560272,0.7110946774482727,5,0.0,0.1,0.01,Best_RL
4,0.4350733757019043,0.48465976119041443,0.8561641573905945,5,0.0,0.1,0.01,Best_RL
5,0.404604434967041,0.438309907913208,0.7975060343742371,5,0.0,0.1,0.01,Best_RL
6,0.641991913318634,0.6907852292060852,0.9007833003997803,5,0.0,0.1,0.01,Best_RL
7,0.5790799260139465,0.5807047486305237,0.807109534740448,5,0.0,0.1,0.01,Best_RL
8,0.13388630747795105,0.1351330429315567,0.6224341988563538,5,0.0,0.1,0.01,Best_RL
9,0.7533724904060364,0.7801107168197632,0.9041701555252075,5,0.0,0.1,0.01,Best_RL
10,0.5142871141433716,0.5313374400138855,0.8211652040481567,5,0.0,0.1,0.01,Best_RL
11,0.4487007260322571,0.4748445451259613,0.8027297854423523,5,0.0,0.1,0.01,Best_RL
12,0.6280642151832581,0.6313803791999817,0.7620231509208679,5,0.0,0.1,0.01,Best_RL
13,0.41965532302856445,0.44655856490135193,0.5863232612609863,5,0.0,0.1,0.01,Best_RL
14,0.6178125143051147,0.6298604011535645,0.9212972521781921,5,0.0,0.1,0.01,Best_RL
15,0.7187080383300781,0.734986424446106,0.8499699234962463,5,0.0,0.1,0.01,Best_RL
16,0.4889496862888336,0.5663434267044067,0.9154287576675415,5,0.0,0.1,0.01,Best_RL
17,0.7106837034225464,0.8018786311149597,0.9130415320396423,5,0.0,0.1,0.01,Best_RL
18,0.4423273503780365,0.46688151359558105,0.8585931658744812,5,0.0,0.1,0.01,Best_RL
19,0.6496216654777527,0.6740707159042358,0.9644055962562561,5,0.0,0.1,0.01,Best_RL
20,0.5521645545959473,0.5586170554161072,0.7265973687171936,5,0.0,0.1,0.01,Best_RL
21,0.4428943693637848,0.4612554907798767,0.9521567225456238,5,0.0,0.1,0.01,Best_RL
22,0.6256062984466553,0.6660696268081665,0.8753038644790649,5,0.0,0.1,0.01,Best_RL
23,0.5766240358352661,0.6019741296768188,0.9030389189720154,5,0.0,0.1,0.01,Best_RL
24,0.8018748164176941,0.823674201965332,0.8908275365829468,5,0.0,0.1,0.01,Best_RL
25,0.5702892541885376,0.6096238493919373,0.92463219165802,5,0.0,0.1,0.01,Best_RL
26,0.6566929221153259,0.6813852190971375,0.8580114841461182,5,0.0,0.1,0.01,Best_RL
27,0.594967246055603,0.627449631690979,0.8593046069145203,5,0.0,0.1,0.01,Best_RL
28,0.4362154006958008,0.4735942482948303,0.7048752307891846,5,0.0,0.1,0.01,Best_RL
29,0.4954959750175476,0.5432420372962952,0.7701735496520996,5,0.0,0.1,0.01,Best_RL
30,0.33395665884017944,0.35137680172920227,0.5757893323898315,5,0.0,0.1,0.01,Best_RL
31,0.5801197290420532,0.6474332809448242,0.7980887293815613,5,0.0,0.1,0.01,Best_RL
32,0.48833590745925903,0.5455833077430725,0.8988229632377625,5,0.0,0.1,0.01,Best_RL
33,0.42328137159347534,0.4250100553035736,0.8971933126449585,5,0.0,0.1,0.01,Best_RL
34,0.4801715910434723,0.4990220069885254,0.8722835183143616,5,0.0,0.1,0.01,Best_RL
35,0.5389636158943176,0.5650199055671692,0.8173935413360596,5,0.0,0.1,0.01,Best_RL
36,0.4329420030117035,0.45837315917015076,0.7535171508789062,5,0.0,0.1,0.01,Best_RL
37,0.48251086473464966,0.5132145881652832,0.7686930894851685,5,0.0,0.1,0.01,Best_RL
38,0.34871751070022583,0.36057719588279724,0.515017032623291,5,0.0,0.1,0.01,Best_RL
39,0.34215953946113586,0.34403058886528015,0.5918644070625305,5,0.0,0.1,0.01,Best_RL
40,0.4075454771518707,0.42760735750198364,0.7175081372261047,5,0.0,0.1,0.01,Best_RL
41,0.6795576214790344,0.7253750562667847,0.8941901326179504,5,0.0,0.1,0.01,Best_RL
42,0.5550693273544312,0.5850738883018494,0.8839969635009766,5,0.0,0.1,0.01,Best_RL
43,0.4721956253051758,0.4627090096473694,0.6174759864807129,5,0.0,0.1,0.01,Best_RL
44,0.6715771555900574,0.6891132593154907,0.878450870513916,5,0.0,0.1,0.01,Best_RL
45,0.2934652268886566,0.3127717971801758,0.41740623116493225,5,0.0,0.1,0.01,Best_RL
46,0.6037219166755676,0.6226153373718262,0.7284030318260193,5,0.0,0.1,0.01,Best_RL
47,0.7067541480064392,0.7405098080635071,0.923170804977417,5,0.0,0.1,0.01,Best_RL
48,0.5461716055870056,0.5612322092056274,0.7441514134407043,5,0.0,0.1,0.01,Best_RL
49,0.3695070743560791,0.3643360137939453,0.7380405068397522,5,0.0,0.1,0.01,Best_RL
50,0.5436372756958008,0.600359320640564,0.7975767254829407,5,0.0,0.1,0.01,Best_RL
51,0.3664399981498718,0.4191654324531555,0.8840288519859314,5,0.0,0.1,0.01,Best_RL
52,0.6761468052864075,0.7051928639411926,0.8645605444908142,5,0.0,0.1,0.01,Best_RL
53,0.6613599061965942,0.6875969767570496,0.90144282579422,5,0.0,0.1,0.01,Best_RL
54,0.5096410512924194,0.506034791469574,0.7183398604393005,5,0.0,0.1,0.01,Best_RL
55,0.3518206477165222,0.36290788650512695,0.6785247921943665,5,0.0,0.1,0.01,Best_RL
56,0.3596903383731842,0.36513540148735046,0.7010822892189026,5,0.0,0.1,0.01,Best_RL
57,0.5404635667800903,0.5619405508041382,0.8982275128364563,5,0.0,0.1,0.01,Best_RL
58,0.5145571231842041,0.5805965662002563,0.8329559564590454,5,0.0,0.1,0.01,Best_RL
59,0.44587960839271545,0.4812498688697815,0.7709845304489136,5,0.0,0.1,0.01,Best_RL
60,0.4179062843322754,0.4585875868797302,0.7955516576766968,5,0.0,0.1,0.01,Best_RL
61,0.37439829111099243,0.4156234860420227,0.8090665936470032,5,0.0,0.1,0.01,Best_RL
62,0.6593379974365234,0.718546450138092,0.953688383102417,5,0.0,0.1,0.01,Best_RL
63,0.433696985244751,0.5078416466712952,0.6836042404174805,5,0.0,0.1,0.01,Best_RL
64,0.2842421233654022,0.3039315342903137,0.6053196787834167,5,0.0,0.1,0.01,Best_RL
65,0.6066545248031616,0.6535090804100037,0.9106252789497375,5,0.0,0.1,0.01,Best_RL
66,0.5018147826194763,0.5098438262939453,0.893494188785553,5,0.0,0.1,0.01,Best_RL
67,0.4096097946166992,0.46579018235206604,0.8302749991416931,5,0.0,0.1,0.01,Best_RL
68,0.7244172096252441,0.7497031688690186,0.8158243298530579,5,0.0,0.1,0.01,Best_RL
69,0.6497973203659058,0.6594899296760559,0.7935457825660706,5,0.0,0.1,0.01,Best_RL
70,0.2585066854953766,0.32423534989356995,0.6572571396827698,5,0.0,0.1,0.01,Best_RL
71,0.6777224540710449,0.6966938376426697,0.8233327269554138,5,0.0,0.1,0.01,Best_RL
72,0.5816156268119812,0.5967533588409424,0.7403714656829834,5,0.0,0.1,0.01,Best_RL
73,0.7163810729980469,0.7443793416023254,0.9496328830718994,5,0.0,0.1,0.01,Best_RL
74,0.4830504357814789,0.534988284111023,0.8699682354927063,5,0.0,0.1,0.01,Best_RL
75,0.7442389726638794,0.7639274597167969,0.9306271076202393,5,0.0,0.1,0.01,Best_RL
76,0.48882055282592773,0.5556462407112122,0.7465566992759705,5,0.0,0.1,0.01,Best_RL
77,0.5980026125907898,0.6261359453201294,0.7859218716621399,5,0.0,0.1,0.01,Best_RL
78,0.6688308715820312,0.6888224482536316,0.7498546242713928,5,0.0,0.1,0.01,Best_RL
79,0.5680591464042664,0.6029330492019653,0.8886916041374207,5,0.0,0.1,0.01,Best_RL
80,0.6292473077774048,0.6524046063423157,0.8880293369293213,5,0.0,0.1,0.01,Best_RL
81,0.3514130413532257,0.37799662351608276,0.7428907752037048,5,0.0,0.1,0.01,Best_RL
82,0.32947009801864624,0.38628238439559937,0.8095972537994385,5,0.0,0.1,0.01,Best_RL
83,0.6356998682022095,0.6804776191711426,0.905471920967102,5,0.0,0.1,0.01,Best_RL
84,0.6124128103256226,0.6594715714454651,0.7942931056022644,5,0.0,0.1,0.01,Best_RL
85,0.5407437086105347,0.6064746975898743,0.8586030602455139,5,0.0,0.1,0.01,Best_RL
86,0.45773085951805115,0.5031725764274597,0.6504532694816589,5,0.0,0.1,0.01,Best_RL
87,0.3955874443054199,0.41218462586402893,0.8623684048652649,5,0.0,0.1,0.01,Best_RL
88,0.3484662175178528,0.3703360855579376,0.7370606064796448,5,0.0,0.1,0.01,Best_RL
89,0.6756638288497925,0.7502878904342651,0.9472366571426392,5,0.0,0.1,0.01,Best_RL
90,0.6454584002494812,0.6355147957801819,0.9630208611488342,5,0.0,0.1,0.01,Best_RL
91,0.4387795925140381,0.4845392107963562,0.6941272616386414,5,0.0,0.1,0.01,Best_RL
92,0.47800731658935547,0.5122579336166382,0.6898085474967957,5,0.0,0.1,0.01,Best_RL
93,0.6379324197769165,0.6716634631156921,0.8203511238098145,5,0.0,0.1,0.01,Best_RL
94,0.5002237558364868,0.5839078426361084,0.8158746957778931,5,0.0,0.1,0.01,Best_RL
95,0.44184136390686035,0.48211807012557983,0.880392849445343,5,0.0,0.1,0.01,Best_RL
96,0.6179035902023315,0.6682741641998291,0.8647855520248413,5,0.0,0.1,0.01,Best_RL
97,0.28467410802841187,0.2950820326805115,0.7376603484153748,5,0.0,0.1,0.01,Best_RL
98,0.4767270088195801,0.504669725894928,0.8742746114730835,5,0.0,0.1,0.01,Best_RL
99,0.49152249097824097,0.5071002244949341,0.741629958152771,5,0.0,0.1,0.01,Best_RL
0,0.6037670373916626,0.6730505228042603,0.8768245577812195,5,0.0,0.1,0.05,Best_RL
1,0.4491329789161682,0.5453026294708252,0.7418388724327087,5,0.0,0.1,0.05,Best_RL
2,0.6298552751541138,0.6602122783660889,0.9308137893676758,5,0.0,0.1,0.05,Best_RL
3,0.7131298780441284,0.6919490098953247,0.8847314119338989,5,0.0,0.1,0.05,Best_RL
4,0.7310306429862976,0.8030604124069214,0.8657032251358032,5,0.0,0.1,0.05,Best_RL
5,0.6731289029121399,0.7136110067367554,0.901561439037323,5,0.0,0.1,0.05,Best_RL
6,0.4817742705345154,0.5101285576820374,0.9005810022354126,5,0.0,0.1,0.05,Best_RL
7,0.24307017028331757,0.2926137149333954,0.6804834008216858,5,0.0,0.1,0.05,Best_RL
8,0.5721427202224731,0.6007070541381836,0.7810997366905212,5,0.0,0.1,0.05,Best_RL
9,0.5729691982269287,0.591152548789978,0.9243483543395996,5,0.0,0.1,0.05,Best_RL
10,0.48839062452316284,0.5359524488449097,0.8322259187698364,5,0.0,0.1,0.05,Best_RL
11,0.25541630387306213,0.31481438875198364,0.4251869320869446,5,0.0,0.1,0.05,Best_RL
12,0.6035300493240356,0.6474484205245972,0.9261417388916016,5,0.0,0.1,0.05,Best_RL
13,0.4535883963108063,0.5390007495880127,0.6754046082496643,5,0.0,0.1,0.05,Best_RL
14,0.6324711441993713,0.6897596120834351,0.9612185955047607,5,0.0,0.1,0.05,Best_RL
15,0.35577458143234253,0.38588181138038635,0.5606352090835571,5,0.0,0.1,0.05,Best_RL
16,0.5183801054954529,0.4891480803489685,0.9061045050621033,5,0.0,0.1,0.05,Best_RL
17,0.7446516752243042,0.753372073173523,0.9216033220291138,5,0.0,0.1,0.05,Best_RL
18,0.5061960816383362,0.5330626368522644,0.747800886631012,5,0.0,0.1,0.05,Best_RL
19,0.4194909930229187,0.5158348083496094,0.7780674695968628,5,0.0,0.1,0.05,Best_RL
20,0.4935433268547058,0.5502818822860718,0.837016224861145,5,0.0,0.1,0.05,Best_RL
21,0.43224892020225525,0.45144185423851013,0.7053737044334412,5,0.0,0.1,0.05,Best_RL
22,0.4254571795463562,0.4743940830230713,0.5376307964324951,5,0.0,0.1,0.05,Best_RL
23,0.2700551152229309,0.29133063554763794,0.7959564328193665,5,0.0,0.1,0.05,Best_RL
24,0.5016535520553589,0.5285485982894897,0.6035648584365845,5,0.0,0.1,0.05,Best_RL
25,0.6325780153274536,0.6592646837234497,0.8555888533592224,5,0.0,0.1,0.05,Best_RL
26,0.4325047433376312,0.4475897252559662,0.6361939311027527,5,0.0,0.1,0.05,Best_RL
27,0.5503290891647339,0.5660709142684937,0.7304705381393433,5,0.0,0.1,0.05,Best_RL
28,0.6322250366210938,0.6384215354919434,0.9083163738250732,5,0.0,0.1,0.05,Best_RL
29,0.5064917206764221,0.533964991569519,0.9743785262107849,5,0.0,0.1,0.05,Best_RL
30,0.6521444320678711,0.678747832775116,0.8928520083427429,5,0.0,0.1,0.05,Best_RL
31,0.5067263841629028,0.5306690335273743,0.8912667036056519,5,0.0,0.1,0.05,Best_RL
32,0.5193646550178528,0.5633412003517151,0.870601236820221,5,0.0,0.1,0.05,Best_RL
33,0.3667502999305725,0.44891873002052307,0.752093493938446,5,0.0,0.1,0.05,Best_RL
34,0.30641618371009827,0.4608539640903473,0.49223750829696655,5,0.0,0.1,0.05,Best_RL
35,0.702968955039978,0.7234333157539368,0.9347789287567139,5,0.0,0.1,0.05,Best_RL
36,0.4405290484428406,0.4989086985588074,0.6241182088851929,5,0.0,0.1,0.05,Best_RL
37,0.6142062544822693,0.6255233287811279,0.889355480670929,5,0.0,0.1,0.05,Best_RL
38,0.5426514148712158,0.5967562198638916,0.9115033745765686,5,0.0,0.1,0.05,Best_RL
39,0.4307035803794861,0.44391974806785583,0.7807477712631226,5,0.0,0.1,0.05,Best_RL
40,0.5337156653404236,0.5940786600112915,0.7827717065811157,5,0.0,0.1,0.05,Best_RL
41,0.5122326612472534,0.545644998550415,0.7094439268112183,5,0.0,0.1,0.05,Best_RL
42,0.5646302700042725,0.5966145396232605,0.8436618447303772,5,0.0,0.1,0.05,Best_RL
43,0.4991534352302551,0.5428794622421265,0.8006399273872375,5,0.0,0.1,0.05,Best_RL
44,0.6611112356185913,0.6942033767700195,0.850679337978363,5,0.0,0.1,0.05,Best_RL
45,0.43657559156417847,0.4773266911506653,0.7157111763954163,5,0.0,0.1,0.05,Best_RL
46,0.32919323444366455,0.3131003975868225,0.9294386506080627,5,0.0,0.1,0.05,Best_RL
47,0.5870844721794128,0.5891164541244507,0.8105462193489075,5,0.0,0.1,0.05,Best_RL
48,0.606784999370575,0.6419392824172974,0.8429358005523682,5,0.0,0.1,0.05,Best_RL
49,0.7361230850219727,0.7507098317146301,0.9645934700965881,5,0.0,0.1,0.05,Best_RL
50,0.6417729258537292,0.6136925220489502,0.8927056789398193,5,0.0,0.1,0.05,Best_RL
51,0.5937803387641907,0.6298152208328247,0.8888847231864929,5,0.0,0.1,0.05,Best_RL
52,0.5032163858413696,0.5328347086906433,0.687786340713501,5,0.0,0.1,0.05,Best_RL
53,0.6669015288352966,0.724432110786438,0.8812910318374634,5,0.0,0.1,0.05,Best_RL
54,0.5712209939956665,0.5879486799240112,0.6992059946060181,5,0.0,0.1,0.05,Best_RL
55,0.6522444486618042,0.6785105466842651,0.9393632411956787,5,0.0,0.1,0.05,Best_RL
56,0.6107925176620483,0.6478622555732727,0.9253998398780823,5,0.0,0.1,0.05,Best_RL
57,0.3967605531215668,0.40632063150405884,0.7381283640861511,5,0.0,0.1,0.05,Best_RL
58,0.5366834998130798,0.6167380213737488,0.8701289296150208,5,0.0,0.1,0.05,Best_RL
59,0.547410786151886,0.5788362622261047,0.6395450830459595,5,0.0,0.1,0.05,Best_RL
60,0.6792894601821899,0.7036581039428711,0.8455655574798584,5,0.0,0.1,0.05,Best_RL
61,0.6126251816749573,0.6380525231361389,0.926596999168396,5,0.0,0.1,0.05,Best_RL
62,0.5260049104690552,0.5422579646110535,0.8630397915840149,5,0.0,0.1,0.05,Best_RL
63,0.5448606610298157,0.5755561590194702,0.9489761590957642,5,0.0,0.1,0.05,Best_RL
64,0.5331785678863525,0.5479528307914734,0.8215591907501221,5,0.0,0.1,0.05,Best_RL
65,0.6726462841033936,0.7218616008758545,0.9385238289833069,5,0.0,0.1,0.05,Best_RL
66,0.4741292893886566,0.5075618028640747,0.9178486466407776,5,0.0,0.1,0.05,Best_RL
67,0.5318965315818787,0.5427426099777222,0.8205192685127258,5,0.0,0.1,0.05,Best_RL
68,0.39836180210113525,0.4362660050392151,0.6608296036720276,5,0.0,0.1,0.05,Best_RL
69,0.3432252109050751,0.4747319221496582,0.8588084578514099,5,0.0,0.1,0.05,Best_RL
70,0.5834258794784546,0.5999203324317932,0.7701066136360168,5,0.0,0.1,0.05,Best_RL
71,0.6542772650718689,0.6789800524711609,0.9139097929000854,5,0.0,0.1,0.05,Best_RL
72,0.656505286693573,0.634135901927948,0.9237393140792847,5,0.0,0.1,0.05,Best_RL
73,0.5583783984184265,0.5825998187065125,0.9009761810302734,5,0.0,0.1,0.05,Best_RL
74,0.5346077084541321,0.5739637613296509,0.9910352230072021,5,0.0,0.1,0.05,Best_RL
75,0.6496526002883911,0.672899067401886,0.9011270403862,5,0.0,0.1,0.05,Best_RL
76,0.3803315758705139,0.4078241288661957,0.6710447669029236,5,0.0,0.1,0.05,Best_RL
77,0.6042652726173401,0.6189214587211609,0.7511451244354248,5,0.0,0.1,0.05,Best_RL
78,0.5210280418395996,0.4778933525085449,0.6904433369636536,5,0.0,0.1,0.05,Best_RL
79,0.7307382225990295,0.7969985008239746,0.874829113483429,5,0.0,0.1,0.05,Best_RL
80,0.35268622636795044,0.359995573759079,0.7843194603919983,5,0.0,0.1,0.05,Best_RL
81,0.34119853377342224,0.39168936014175415,0.6651818752288818,5,0.0,0.1,0.05,Best_RL
82,0.49315133690834045,0.5171425342559814,0.7505105137825012,5,0.0,0.1,0.05,Best_RL
83,0.5036340951919556,0.5312327146530151,0.8228604197502136,5,0.0,0.1,0.05,Best_RL
84,0.39452892541885376,0.4426363408565521,0.6725168228149414,5,0.0,0.1,0.05,Best_RL
85,0.6354373693466187,0.7008885145187378,0.8269257545471191,5,0.0,0.1,0.05,Best_RL
86,0.3964090943336487,0.45222634077072144,0.7787312269210815,5,0.0,0.1,0.05,Best_RL
87,0.5755230188369751,0.6040900945663452,0.8588965535163879,5,0.0,0.1,0.05,Best_RL
88,0.5925613641738892,0.6112557649612427,0.9136785864830017,5,0.0,0.1,0.05,Best_RL
89,0.6159467697143555,0.6583807468414307,0.8741207718849182,5,0.0,0.1,0.05,Best_RL
90,0.5311338901519775,0.5537965893745422,0.7359015941619873,5,0.0,0.1,0.05,Best_RL
91,0.34645453095436096,0.3751920461654663,0.9483593702316284,5,0.0,0.1,0.05,Best_RL
92,0.3048069477081299,0.35184186697006226,0.8029692769050598,5,0.0,0.1,0.05,Best_RL
93,0.44896143674850464,0.4682491421699524,0.7970103621482849,5,0.0,0.1,0.05,Best_RL
94,0.6477237939834595,0.7025165557861328,0.8332347273826599,5,0.0,0.1,0.05,Best_RL
95,0.3182176649570465,0.37336423993110657,0.7850828766822815,5,0.0,0.1,0.05,Best_RL
96,0.660872757434845,0.6607390642166138,0.8763853311538696,5,0.0,0.1,0.05,Best_RL
97,0.5015510320663452,0.5435658693313599,0.8246546387672424,5,0.0,0.1,0.05,Best_RL
98,0.6410188674926758,0.6837085485458374,0.8857892155647278,5,0.0,0.1,0.05,Best_RL
99,0.3311651349067688,0.3635513484477997,0.49355483055114746,5,0.0,0.1,0.05,Best_RL
0,0.5257371068000793,0.5081740617752075,0.8680399656295776,5,0.0,0.1,0.1,Best_RL
1,0.5518755912780762,0.5924245119094849,0.8042348027229309,5,0.0,0.1,0.1,Best_RL
2,0.5132822394371033,0.5486034750938416,0.9051916003227234,5,0.0,0.1,0.1,Best_RL
3,0.42698246240615845,0.4416099190711975,0.8195573687553406,5,0.0,0.1,0.1,Best_RL
4,0.44194507598876953,0.49079981446266174,0.8849942088127136,5,0.0,0.1,0.1,Best_RL
5,0.5858618021011353,0.6726388931274414,0.8646343350410461,5,0.0,0.1,0.1,Best_RL
6,0.41768568754196167,0.46588200330734253,0.7825738191604614,5,0.0,0.1,0.1,Best_RL
7,0.6836188435554504,0.7112339735031128,0.9241827130317688,5,0.0,0.1,0.1,Best_RL
8,0.6153261065483093,0.6654366254806519,0.9463838934898376,5,0.0,0.1,0.1,Best_RL
9,0.47693338990211487,0.5254168510437012,0.9162319898605347,5,0.0,0.1,0.1,Best_RL
10,0.24459579586982727,0.33756545186042786,0.5943024754524231,5,0.0,0.1,0.1,Best_RL
11,0.5690001249313354,0.6193569898605347,0.9110386967658997,5,0.0,0.1,0.1,Best_RL
12,0.4472716450691223,0.49811702966690063,0.7700241208076477,5,0.0,0.1,0.1,Best_RL
13,0.3835681974887848,0.3806416392326355,0.725419819355011,5,0.0,0.1,0.1,Best_RL
14,0.4360279440879822,0.44079142808914185,0.8027155995368958,5,0.0,0.1,0.1,Best_RL
15,0.47650042176246643,0.4745987057685852,0.9637467861175537,5,0.0,0.1,0.1,Best_RL
16,0.26659923791885376,0.3804691731929779,0.7461858987808228,5,0.0,0.1,0.1,Best_RL
17,0.548119843006134,0.6173875331878662,0.8730162978172302,5,0.0,0.1,0.1,Best_RL
18,0.45578303933143616,0.5220847129821777,0.7617009878158569,5,0.0,0.1,0.1,Best_RL
19,0.6456722021102905,0.6908231973648071,0.8965650200843811,5,0.0,0.1,0.1,Best_RL
20,0.44027042388916016,0.43793195486068726,0.8287383913993835,5,0.0,0.1,0.1,Best_RL
21,0.5329878330230713,0.5244764089584351,0.8457068204879761,5,0.0,0.1,0.1,Best_RL
22,0.3788599371910095,0.3920948803424835,0.6298648118972778,5,0.0,0.1,0.1,Best_RL
23,0.38698452711105347,0.42356282472610474,0.7745296359062195,5,0.0,0.1,0.1,Best_RL
24,0.4603194296360016,0.4706897735595703,0.6982914209365845,5,0.0,0.1,0.1,Best_RL
25,0.4851933419704437,0.5470613241195679,0.7779945135116577,5,0.0,0.1,0.1,Best_RL
26,0.4407978057861328,0.525875985622406,0.8343325257301331,5,0.0,0.1,0.1,Best_RL
27,0.6852574944496155,0.7397898435592651,0.9124062061309814,5,0.0,0.1,0.1,Best_RL
28,0.3801257312297821,0.4135470390319824,0.829052746295929,5,0.0,0.1,0.1,Best_RL
29,0.42865628004074097,0.4511074125766754,0.8118423819541931,5,0.0,0.1,0.1,Best_RL
30,0.45504307746887207,0.5114587545394897,0.6933467388153076,5,0.0,0.1,0.1,Best_RL
31,0.5518976449966431,0.5999091267585754,0.8346648812294006,5,0.0,0.1,0.1,Best_RL
32,0.40233340859413147,0.5352363586425781,0.9509550333023071,5,0.0,0.1,0.1,Best_RL
33,0.4206724762916565,0.44673460721969604,0.8837034106254578,5,0.0,0.1,0.1,Best_RL
34,0.49483394622802734,0.5635074377059937,0.8510442972183228,5,0.0,0.1,0.1,Best_RL
35,0.23599544167518616,0.23384062945842743,0.5828688144683838,5,0.0,0.1,0.1,Best_RL
36,0.37463316321372986,0.40059852600097656,0.69456946849823,5,0.0,0.1,0.1,Best_RL
37,0.452289342880249,0.4669662415981293,0.786863386631012,5,0.0,0.1,0.1,Best_RL
38,0.4107810854911804,0.397659033536911,0.6705039143562317,5,0.0,0.1,0.1,Best_RL
39,0.35133570432662964,0.4380461275577545,0.7552825808525085,5,0.0,0.1,0.1,Best_RL
40,0.6516611576080322,0.7170293927192688,0.9129130840301514,5,0.0,0.1,0.1,Best_RL
41,0.5705457925796509,0.6060419678688049,0.7642561197280884,5,0.0,0.1,0.1,Best_RL
42,0.5985670685768127,0.6060114502906799,0.8038638830184937,5,0.0,0.1,0.1,Best_RL
43,0.39181461930274963,0.45239585638046265,0.5927237272262573,5,0.0,0.1,0.1,Best_RL
44,0.3272610604763031,0.38581520318984985,0.854824423789978,5,0.0,0.1,0.1,Best_RL
45,0.6060757040977478,0.6760370135307312,0.9200333952903748,5,0.0,0.1,0.1,Best_RL
46,0.3631013035774231,0.4614810049533844,0.7984206080436707,5,0.0,0.1,0.1,Best_RL
